Fecha,Equipo_Local,Equipo_Visitante,Torneo,Goles_Local,Goles_Visitante,Resultado_Real,Prediccion,Prediccion_Correcta,Prob_Derrota,Prob_Empate,Prob_Victoria,Forma_Local_Pts,Forma_Visit_Pts,Dif_Forma_Pts,H2H_Victorias,H2H_Empates,H2H_Derrotas,Campo_Neutral,Tipo_Torneo,Año,Mes,Conjunto_ML,Modelo
1958-06-29,Sweden,Brazil,FIFA World Cup,2.0,5.0,Derrota,Derrota,1,0.5877,0.1674,0.2449,13,13,0,0,0,2,0,World Cup,1958,6,Entrenamiento,Gradient Boosting
1962-05-30,Argentina,Bulgaria,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1775,0.2005,0.6221,8,9,-1,0,0,0,1,World Cup,1962,5,Entrenamiento,Gradient Boosting
1962-05-30,Brazil,Mexico,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1081,0.1262,0.7657,15,10,5,5,1,0,1,World Cup,1962,5,Entrenamiento,Gradient Boosting
1962-05-30,Chile,Switzerland,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.312,0.1971,0.4909,4,9,-5,0,0,1,0,World Cup,1962,5,Entrenamiento,Gradient Boosting
1962-05-30,Colombia,Uruguay,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.4125,0.1714,0.4161,5,4,1,1,2,3,1,World Cup,1962,5,Entrenamiento,Gradient Boosting
1962-05-31,Czechoslovakia,Spain,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2896,0.1636,0.5469,12,11,1,1,0,1,1,World Cup,1962,5,Entrenamiento,Gradient Boosting
1962-05-31,England,Hungary,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.2824,0.1985,0.5191,10,6,4,4,0,4,1,World Cup,1962,5,Entrenamiento,Gradient Boosting
1962-05-31,Germany,Italy,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.5089,0.1443,0.3468,15,15,0,2,1,7,1,World Cup,1962,5,Entrenamiento,Gradient Boosting
1962-05-31,Russia,Yugoslavia,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.3648,0.1249,0.5103,15,15,0,1,0,0,1,World Cup,1962,5,Entrenamiento,Gradient Boosting
1962-06-02,Chile,Italy,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.3784,0.1687,0.4529,7,13,-6,0,0,0,0,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-02,Brazil,Czechoslovakia,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.2115,0.1957,0.5928,15,12,3,2,2,1,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-02,Uruguay,Yugoslavia,FIFA World Cup,1.0,3.0,Derrota,Victoria,0,0.3742,0.1509,0.4749,7,12,-5,2,0,0,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-02,Argentina,England,FIFA World Cup,1.0,3.0,Derrota,Victoria,0,0.3074,0.199,0.4935,10,9,1,1,1,1,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-03,Bulgaria,Hungary,FIFA World Cup,1.0,6.0,Derrota,Derrota,1,0.5928,0.1807,0.2265,6,9,-3,1,2,7,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-03,Colombia,Russia,FIFA World Cup,4.0,4.0,Empate,Derrota,0,0.6412,0.1503,0.2085,2,15,-13,0,0,0,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-03,Germany,Switzerland,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1379,0.1329,0.7292,13,6,7,7,0,3,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-03,Mexico,Spain,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.4922,0.2079,0.2999,10,10,0,0,0,1,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-06,Argentina,Hungary,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.384,0.1621,0.4538,7,11,-4,0,0,0,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-06,Brazil,Spain,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.2249,0.1626,0.6125,13,10,3,1,0,1,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-06,Chile,Germany,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.2787,0.2081,0.5132,10,13,-3,1,0,1,0,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-06,Russia,Uruguay,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1116,0.0741,0.8143,13,6,7,2,0,0,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-07,Bulgaria,England,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.6772,0.1803,0.1424,3,9,-6,0,0,0,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-07,Colombia,Yugoslavia,FIFA World Cup,0.0,5.0,Derrota,Derrota,1,0.646,0.1306,0.2234,2,12,-10,0,0,0,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-07,Czechoslovakia,Mexico,FIFA World Cup,1.0,3.0,Derrota,Victoria,0,0.1737,0.1648,0.6615,10,7,3,1,0,0,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-07,Italy,Switzerland,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.2335,0.2304,0.5361,10,6,4,3,4,3,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-10,Brazil,England,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.2852,0.2023,0.5125,13,10,3,1,1,1,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-10,Chile,Russia,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.3737,0.2022,0.4241,10,13,-3,0,0,1,0,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-10,Czechoslovakia,Hungary,FIFA World Cup,1.0,0.0,Victoria,Derrota,0,0.5663,0.178,0.2557,7,11,-4,2,0,8,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-10,Germany,Yugoslavia,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.3251,0.1841,0.4909,13,12,1,5,1,3,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-13,Chile,Brazil,FIFA World Cup,2.0,4.0,Derrota,Derrota,1,0.486,0.2389,0.2751,10,13,-3,1,1,8,0,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-13,Czechoslovakia,Yugoslavia,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.266,0.2185,0.5155,10,12,-2,7,1,2,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-16,Chile,Yugoslavia,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.3315,0.1642,0.5043,9,9,0,0,0,0,0,World Cup,1962,6,Entrenamiento,Gradient Boosting
1962-06-17,Brazil,Czechoslovakia,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.2117,0.1844,0.6039,13,10,3,2,3,1,1,World Cup,1962,6,Entrenamiento,Gradient Boosting
1966-07-11,England,Uruguay,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.1949,0.1748,0.6303,15,7,8,1,0,2,0,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-12,Brazil,Bulgaria,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1166,0.1731,0.7103,11,10,1,2,0,0,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-12,Germany,Switzerland,FIFA World Cup,5.0,0.0,Victoria,Victoria,1,0.1116,0.122,0.7664,15,6,9,9,0,1,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-12,North Korea,Russia,FIFA World Cup,0.0,3.0,Derrota,Victoria,0,0.1986,0.199,0.6024,15,11,4,0,0,0,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-13,Argentina,Spain,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.246,0.1941,0.5599,8,8,0,3,0,1,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-13,Chile,Italy,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.5303,0.1926,0.2771,4,13,-9,1,0,0,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-13,France,Mexico,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.1346,0.1684,0.697,8,7,1,2,0,0,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-13,Hungary,Portugal,FIFA World Cup,1.0,3.0,Derrota,Derrota,1,0.6667,0.1801,0.1532,7,15,-8,0,2,2,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-15,Brazil,Hungary,FIFA World Cup,1.0,3.0,Derrota,Victoria,0,0.1481,0.1765,0.6755,11,4,7,1,0,1,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-15,Chile,North Korea,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.5719,0.2066,0.2214,3,12,-9,0,0,0,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-15,France,Uruguay,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.3854,0.1448,0.4698,6,5,1,0,0,1,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-15,Spain,Switzerland,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1434,0.1866,0.67,7,5,2,7,2,0,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-16,Argentina,Germany,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.5272,0.174,0.2989,8,15,-7,0,0,1,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-16,Bulgaria,Portugal,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.473,0.1701,0.3569,7,15,-8,2,0,1,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-16,England,Mexico,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.0819,0.1429,0.7752,13,5,8,1,0,1,0,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-16,Italy,Russia,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.2854,0.2108,0.5037,15,13,2,0,1,1,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-19,Argentina,Switzerland,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1884,0.151,0.6606,6,2,4,0,0,0,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-19,Brazil,Portugal,FIFA World Cup,1.0,3.0,Derrota,Victoria,0,0.2957,0.1719,0.5324,8,15,-7,6,1,1,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-19,Italy,North Korea,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.2135,0.2618,0.5246,12,10,2,0,0,0,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-19,Mexico,Uruguay,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.6341,0.1319,0.2339,2,5,-3,0,0,1,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-20,Bulgaria,Hungary,FIFA World Cup,1.0,3.0,Derrota,Derrota,1,0.5927,0.2081,0.1993,4,7,-3,1,2,7,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-20,Chile,Russia,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.5353,0.2237,0.241,4,13,-9,1,0,2,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-20,England,France,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1324,0.22,0.6475,13,3,10,4,3,3,0,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-20,Germany,Spain,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1732,0.1997,0.6272,13,7,6,2,2,1,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-23,England,Argentina,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1833,0.2994,0.5173,13,8,5,2,1,2,0,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-23,Germany,Uruguay,FIFA World Cup,4.0,0.0,Victoria,Victoria,1,0.2049,0.1558,0.6392,13,6,7,1,0,1,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-23,Hungary,Russia,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.4903,0.2249,0.2848,9,13,-4,2,4,4,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-23,North Korea,Portugal,FIFA World Cup,3.0,5.0,Derrota,Derrota,1,0.5097,0.1934,0.2969,10,15,-5,0,0,0,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-25,Germany,Russia,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.3007,0.272,0.4273,13,13,0,1,0,2,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-26,England,Portugal,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1615,0.1827,0.6558,13,15,-2,6,2,1,0,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-28,Portugal,Russia,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.348,0.2034,0.4486,12,12,0,0,0,0,1,World Cup,1966,7,Entrenamiento,Gradient Boosting
1966-07-30,England,Germany,FIFA World Cup,4.0,2.0,Victoria,Victoria,1,0.1424,0.1653,0.6923,13,13,0,6,1,0,0,World Cup,1966,7,Entrenamiento,Gradient Boosting
1970-05-31,Mexico,Russia,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.2657,0.2936,0.4407,10,9,1,0,4,1,0,World Cup,1970,5,Entrenamiento,Gradient Boosting
1970-06-02,Bulgaria,Peru,FIFA World Cup,2.0,3.0,Derrota,Victoria,0,0.3325,0.2575,0.41,6,7,-1,1,0,1,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-02,England,Romania,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.139,0.2085,0.6525,11,4,7,1,2,0,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-02,Israel,Uruguay,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.4008,0.2462,0.353,10,12,-2,0,0,1,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-03,Brazil,Czechoslovakia,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.2173,0.2514,0.5313,13,12,1,4,4,2,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-03,Italy,Sweden,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2877,0.2884,0.4239,11,10,1,1,4,2,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-03,Germany,Morocco,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.2009,0.2093,0.5898,10,6,4,2,0,0,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-03,Belgium,El Salvador,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.2633,0.1788,0.5579,6,3,3,0,0,0,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-06,Belgium,Russia,FIFA World Cup,1.0,4.0,Derrota,Derrota,1,0.5866,0.2189,0.1945,6,7,-1,0,0,2,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-06,Czechoslovakia,Romania,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.2008,0.214,0.5852,9,3,6,6,2,2,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-06,Italy,Uruguay,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.3357,0.2431,0.4212,13,12,1,0,0,1,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-06,Morocco,Peru,FIFA World Cup,0.0,3.0,Derrota,Victoria,0,0.3659,0.2385,0.3956,3,7,-4,0,0,0,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-07,Brazil,England,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.221,0.2668,0.5122,13,13,0,4,2,1,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-07,Bulgaria,Germany,FIFA World Cup,2.0,5.0,Derrota,Derrota,1,0.5868,0.1936,0.2196,3,10,-7,1,0,7,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-07,Israel,Sweden,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4011,0.248,0.3509,7,7,0,0,0,2,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-07,Mexico,El Salvador,FIFA World Cup,4.0,0.0,Victoria,Victoria,1,0.0814,0.1086,0.81,8,3,5,3,0,0,0,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-10,Brazil,Romania,FIFA World Cup,3.0,2.0,Victoria,Victoria,1,0.1415,0.1616,0.6969,13,5,8,0,0,0,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-10,El Salvador,Russia,FIFA World Cup,0.0,2.0,Derrota,Derrota,1,0.8341,0.1056,0.0603,0,7,-7,0,0,1,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-10,Germany,Peru,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.3037,0.2179,0.4784,13,10,3,0,0,0,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-10,Sweden,Uruguay,FIFA World Cup,1.0,0.0,Victoria,Derrota,0,0.4481,0.2401,0.3118,8,10,-2,0,0,1,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-11,Bulgaria,Morocco,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4086,0.2295,0.3619,3,3,0,0,0,1,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-11,Czechoslovakia,England,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.4843,0.2958,0.2199,9,10,-1,1,1,3,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-11,Israel,Italy,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.5712,0.2263,0.2025,5,11,-6,0,0,2,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-11,Mexico,Belgium,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1077,0.1662,0.7261,11,3,8,1,0,1,0,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-14,England,Germany,FIFA World Cup,2.0,3.0,Derrota,Victoria,0,0.2377,0.2009,0.5614,12,15,-3,7,1,1,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-14,Brazil,Peru,FIFA World Cup,4.0,2.0,Victoria,Victoria,1,0.1098,0.206,0.6842,13,9,4,8,2,0,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-14,Russia,Uruguay,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.1948,0.1907,0.6145,9,7,2,5,0,0,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-14,Mexico,Italy,FIFA World Cup,1.0,4.0,Derrota,Victoria,0,0.3525,0.264,0.3835,11,9,2,0,1,2,0,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-17,Brazil,Uruguay,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.2454,0.2114,0.5432,15,10,5,4,3,3,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-17,Germany,Italy,FIFA World Cup,3.0,4.0,Derrota,Derrota,1,0.4588,0.2181,0.3231,15,11,4,1,3,6,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-20,Germany,Uruguay,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.293,0.1847,0.5223,12,7,5,2,0,1,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1970-06-21,Brazil,Italy,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.3318,0.1914,0.4767,15,11,4,1,0,3,1,World Cup,1970,6,Entrenamiento,Gradient Boosting
1974-06-13,Brazil,Yugoslavia,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.206,0.2595,0.5345,11,7,4,5,3,2,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-14,DR Congo,Scotland,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.34,0.1886,0.4715,10,9,1,0,0,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-14,German DR,Australia,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.2391,0.2401,0.5208,13,8,5,0,0,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-14,Germany,Chile,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1826,0.2694,0.548,10,8,2,2,0,2,0,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-15,Italy,Haiti,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.1147,0.1695,0.7158,11,4,7,0,0,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-15,Poland,Argentina,FIFA World Cup,3.0,2.0,Victoria,Derrota,0,0.4215,0.302,0.2764,7,10,-3,0,1,1,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-15,Sweden,Bulgaria,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.3841,0.2845,0.3315,10,6,4,0,0,2,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-15,Uruguay,Netherlands,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.2038,0.2315,0.5647,10,7,3,2,0,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-18,Germany,Australia,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.1389,0.1791,0.682,13,7,6,0,0,0,0,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-18,Chile,German DR,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4529,0.2589,0.2882,7,13,-6,1,0,3,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-18,Yugoslavia,DR Congo,FIFA World Cup,9.0,0.0,Victoria,Victoria,1,0.3695,0.2259,0.4046,5,10,-5,0,0,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-18,Scotland,Brazil,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.4475,0.2418,0.3107,12,9,3,0,1,2,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-19,Argentina,Italy,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4431,0.2713,0.2856,7,11,-4,1,0,3,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-19,Bulgaria,Uruguay,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.322,0.1872,0.4908,7,9,-2,0,0,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-19,Haiti,Poland,FIFA World Cup,0.0,7.0,Derrota,Derrota,1,0.5366,0.2557,0.2077,1,10,-9,1,0,1,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-19,Netherlands,Sweden,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.36,0.2876,0.3524,9,8,1,3,2,5,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-22,Germany,German DR,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.1727,0.1965,0.6308,15,11,4,0,0,0,0,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-22,Scotland,Yugoslavia,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2828,0.2651,0.4521,10,5,5,1,3,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-22,Australia,Chile,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.3303,0.2237,0.446,6,5,1,0,0,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-22,DR Congo,Brazil,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.7059,0.1069,0.1872,7,9,-2,0,0,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-23,Argentina,Haiti,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.1382,0.0946,0.7672,5,1,4,0,0,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-23,Bulgaria,Netherlands,FIFA World Cup,1.0,4.0,Derrota,Victoria,0,0.2848,0.2244,0.4908,8,9,-1,2,1,1,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-23,Poland,Italy,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.3327,0.2549,0.4124,13,9,4,0,1,1,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-23,Sweden,Uruguay,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.3212,0.236,0.4427,6,7,-1,1,0,1,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-26,Brazil,German DR,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2379,0.1846,0.5775,11,11,0,0,0,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-26,Germany,Yugoslavia,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.2052,0.2725,0.5223,12,6,6,5,1,4,0,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-26,Netherlands,Argentina,FIFA World Cup,4.0,0.0,Victoria,Victoria,1,0.1471,0.2345,0.6184,11,5,6,1,0,0,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-26,Sweden,Poland,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.3657,0.3165,0.3178,9,13,-4,4,2,4,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-30,Argentina,Brazil,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.3308,0.3095,0.3597,4,11,-7,3,3,4,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-30,German DR,Netherlands,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.3592,0.2804,0.3604,8,11,-3,2,1,2,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-30,Germany,Sweden,FIFA World Cup,4.0,2.0,Victoria,Victoria,1,0.2108,0.2864,0.5028,12,6,6,3,2,5,0,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-06-30,Poland,Yugoslavia,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.4199,0.2628,0.3173,15,6,9,1,3,6,1,World Cup,1974,6,Entrenamiento,Gradient Boosting
1974-07-03,Germany,Poland,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1366,0.1923,0.6711,12,15,-3,6,3,0,0,World Cup,1974,7,Entrenamiento,Gradient Boosting
1974-07-03,Argentina,German DR,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4453,0.198,0.3566,4,7,-3,0,0,0,1,World Cup,1974,7,Entrenamiento,Gradient Boosting
1974-07-03,Netherlands,Brazil,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.2819,0.1894,0.5287,13,11,2,1,0,0,1,World Cup,1974,7,Entrenamiento,Gradient Boosting
1974-07-03,Sweden,Yugoslavia,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.4768,0.2516,0.2716,5,5,0,1,2,3,1,World Cup,1974,7,Entrenamiento,Gradient Boosting
1974-07-06,Brazil,Poland,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.1973,0.1898,0.6129,10,12,-2,4,0,0,1,World Cup,1974,7,Entrenamiento,Gradient Boosting
1974-07-07,Germany,Netherlands,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.173,0.2914,0.5356,12,13,-1,5,3,2,0,World Cup,1974,7,Entrenamiento,Gradient Boosting
